Entity,Code,Day,"People fully vaccinated (cumulative, per hundred)"
Lithuania,LTU,2022-06-06,66.60111
Lithuania,LTU,2022-06-07,66.6026
Lithuania,LTU,2022-06-08,66.6037
Lithuania,LTU,2022-06-09,66.605865
Lithuania,LTU,2022-06-10,66.60768
Lithuania,LTU,2022-06-11,66.60796
Lithuania,LTU,2022-06-12,66.607994
Lithuania,LTU,2022-06-13,66.609344
Lithuania,LTU,2022-06-14,66.61013
Lithuania,LTU,2022-06-15,66.61091
Lithuania,LTU,2022-06-16,66.61215
Lithuania,LTU,2022-06-17,66.61343
Lithuania,LTU,2022-06-18,66.61361
Lithuania,LTU,2022-06-19,66.61364
Lithuania,LTU,2022-06-20,66.61488
Lithuania,LTU,2022-06-21,66.61666
Lithuania,LTU,2022-06-22,66.61748
Lithuania,LTU,2022-06-23,66.61843
Lithuania,LTU,2022-06-25,66.61843
Lithuania,LTU,2022-06-26,66.61843
Lithuania,LTU,2022-06-27,66.61946
Lithuania,LTU,2022-06-28,66.619965
Lithuania,LTU,2022-06-29,66.620674
Lithuania,LTU,2022-06-30,66.62152
Lithuania,LTU,2022-07-01,66.62283
Lithuania,LTU,2022-07-03,66.62287
Lithuania,LTU,2022-07-04,66.62344
Lithuania,LTU,2022-07-05,66.62426
Lithuania,LTU,2022-07-07,66.62564
Lithuania,LTU,2022-07-08,66.6266
Lithuania,LTU,2022-07-11,66.62784
Lithuania,LTU,2022-07-12,66.62901
Lithuania,LTU,2022-07-13,66.62983
Lithuania,LTU,2022-07-14,66.631035
Lithuania,LTU,2022-07-15,66.632385
Lithuania,LTU,2022-07-18,66.633095
Lithuania,LTU,2022-07-19,66.63409
Lithuania,LTU,2022-07-20,66.635086
Lithuania,LTU,2022-07-21,66.63597
Lithuania,LTU,2022-07-22,66.63679
Lithuania,LTU,2022-07-23,66.636826
Lithuania,LTU,2022-07-25,66.63739
Lithuania,LTU,2022-07-26,66.6381
Lithuania,LTU,2022-07-27,66.63881
Lithuania,LTU,2022-07-28,66.63981
Lithuania,LTU,2022-07-29,66.64044
Lithuania,LTU,2022-08-01,66.64147
Lithuania,LTU,2022-08-02,66.64243
Lithuania,LTU,2022-08-03,66.64368
Lithuania,LTU,2022-08-04,66.645874
Lithuania,LTU,2022-08-05,66.647865
Lithuania,LTU,2022-08-06,66.647896
Lithuania,LTU,2022-08-08,66.64875
Lithuania,LTU,2022-08-09,66.65042
Lithuania,LTU,2022-08-10,66.65148
Lithuania,LTU,2022-08-11,66.65315
Lithuania,LTU,2022-08-12,66.65465
Lithuania,LTU,2022-08-13,66.65465
Lithuania,LTU,2022-08-15,66.65465
Lithuania,LTU,2022-08-16,66.65642
Lithuania,LTU,2022-08-17,66.65784
Lithuania,LTU,2022-08-18,66.659546
Lithuania,LTU,2022-08-19,66.66245
Lithuania,LTU,2022-08-20,66.66245
Lithuania,LTU,2022-08-21,66.66245
Lithuania,LTU,2022-08-22,66.66366
Lithuania,LTU,2022-08-23,66.665474
Lithuania,LTU,2022-08-24,66.66679
Lithuania,LTU,2022-08-25,66.66817
Lithuania,LTU,2022-08-26,66.669624
Lithuania,LTU,2022-08-29,66.671326
Lithuania,LTU,2022-08-30,66.67275
Lithuania,LTU,2022-08-31,66.67385
Lithuania,LTU,2022-09-01,66.67491
Lithuania,LTU,2022-09-02,66.67665
Lithuania,LTU,2022-09-04,66.67673
Lithuania,LTU,2022-09-05,66.677185
Lithuania,LTU,2022-09-06,66.6785
Lithuania,LTU,2022-09-07,66.679634
Lithuania,LTU,2022-09-08,66.68081
Lithuania,LTU,2022-09-09,66.6829
Lithuania,LTU,2022-09-11,66.682976
Lithuania,LTU,2022-09-12,66.68414
Lithuania,LTU,2022-09-13,66.68549
Lithuania,LTU,2022-09-14,66.68638
Lithuania,LTU,2022-09-15,66.68723
Lithuania,LTU,2022-09-16,66.68841
Lithuania,LTU,2022-09-17,66.68844
Lithuania,LTU,2022-09-18,66.68848
Lithuania,LTU,2022-09-19,66.688866
Lithuania,LTU,2022-09-20,66.68943
Lithuania,LTU,2022-09-21,66.690216
Lithuania,LTU,2022-09-22,66.69117
Lithuania,LTU,2022-09-23,66.69281
Lithuania,LTU,2022-09-24,66.69281
Lithuania,LTU,2022-09-26,66.69344
Lithuania,LTU,2022-09-27,66.69412
Lithuania,LTU,2022-09-28,66.695366
Lithuania,LTU,2022-09-29,66.69671
Lithuania,LTU,2022-09-30,66.69788
Lithuania,LTU,2022-10-01,66.69799
Lithuania,LTU,2022-10-02,66.69803
Lithuania,LTU,2022-10-03,66.698875
Lithuania,LTU,2022-10-04,66.69976
Lithuania,LTU,2022-10-05,66.700264
Lithuania,LTU,2022-10-06,66.700935
Lithuania,LTU,2022-10-07,66.70289
Lithuania,LTU,2022-10-08,66.70289
Lithuania,LTU,2022-10-09,66.70293
Lithuania,LTU,2022-10-10,66.70353
Lithuania,LTU,2022-10-11,66.70452
Lithuania,LTU,2022-10-12,66.70559
Lithuania,LTU,2022-10-13,66.70669
Lithuania,LTU,2022-10-14,66.70754
Lithuania,LTU,2022-10-15,66.70757
Lithuania,LTU,2022-10-17,66.70846
Lithuania,LTU,2022-10-18,66.709564
Lithuania,LTU,2022-10-19,66.710556
Lithuania,LTU,2022-10-20,66.71102
Lithuania,LTU,2022-10-21,66.71204
Lithuania,LTU,2022-10-22,66.71204
Lithuania,LTU,2022-10-23,66.71204
Lithuania,LTU,2022-10-24,66.71244
Lithuania,LTU,2022-10-25,66.71311
Lithuania,LTU,2022-10-26,66.71375
Lithuania,LTU,2022-10-27,66.714355
Lithuania,LTU,2022-10-28,66.71489
Lithuania,LTU,2022-10-29,66.71489
Lithuania,LTU,2022-10-31,66.71535
Lithuania,LTU,2022-11-03,66.71606
Lithuania,LTU,2022-11-04,66.717445
Lithuania,LTU,2022-11-05,66.717445
Lithuania,LTU,2022-11-07,66.718155
Lithuania,LTU,2022-11-08,66.71869
Lithuania,LTU,2022-11-09,66.719215
Lithuania,LTU,2022-11-10,66.72014
Lithuania,LTU,2022-11-11,66.72103
Lithuania,LTU,2022-11-14,66.72145
Lithuania,LTU,2022-11-15,66.72209
Lithuania,LTU,2022-11-16,66.722374
Lithuania,LTU,2022-11-17,66.72291
Lithuania,LTU,2022-11-18,66.72337
Lithuania,LTU,2022-11-19,66.72337
Lithuania,LTU,2022-11-20,66.72337
Lithuania,LTU,2022-11-21,66.723656
Lithuania,LTU,2022-11-22,66.723976
Lithuania,LTU,2022-11-23,66.72451
Lithuania,LTU,2022-11-24,66.725395
Lithuania,LTU,2022-11-25,66.72632
Lithuania,LTU,2022-11-27,66.72632
Lithuania,LTU,2022-11-28,66.72664
Lithuania,LTU,2022-11-29,66.72728
Lithuania,LTU,2022-11-30,66.72774
Lithuania,LTU,2022-12-01,66.72791
Lithuania,LTU,2022-12-02,66.72845
Lithuania,LTU,2022-12-03,66.72845
Lithuania,LTU,2022-12-04,66.72845
Lithuania,LTU,2022-12-05,66.728874
Lithuania,LTU,2022-12-06,66.72916
Lithuania,LTU,2022-12-07,66.72962
Lithuania,LTU,2022-12-08,66.73008
Lithuania,LTU,2022-12-09,66.73051
Lithuania,LTU,2022-12-10,66.73051
Lithuania,LTU,2022-12-11,66.73051
Lithuania,LTU,2022-12-12,66.73072
Lithuania,LTU,2022-12-13,66.730865
Lithuania,LTU,2022-12-14,66.731285
Lithuania,LTU,2022-12-15,66.731926
Lithuania,LTU,2022-12-16,66.73246
Lithuania,LTU,2022-12-17,66.7325
Lithuania,LTU,2022-12-19,66.73271
Lithuania,LTU,2022-12-20,66.732956
Lithuania,LTU,2022-12-21,66.73321
Lithuania,LTU,2022-12-22,66.73356
Lithuania,LTU,2022-12-23,66.734055
Lithuania,LTU,2022-12-27,66.73431
Lithuania,LTU,2022-12-28,66.73466
Lithuania,LTU,2022-12-29,66.73512
Lithuania,LTU,2022-12-30,66.735794
Lithuania,LTU,2023-01-02,66.73587
Lithuania,LTU,2023-01-03,66.736115
Lithuania,LTU,2023-01-04,66.73658
Lithuania,LTU,2023-01-05,66.73697
Lithuania,LTU,2023-01-06,66.73721
Lithuania,LTU,2023-01-09,66.7374
Lithuania,LTU,2023-01-10,66.73757
Lithuania,LTU,2023-01-11,66.738
Lithuania,LTU,2023-01-12,66.73824
Lithuania,LTU,2023-01-13,66.73895
Lithuania,LTU,2023-01-16,66.73931
Lithuania,LTU,2023-01-17,66.739456
Lithuania,LTU,2023-01-18,66.73974
Lithuania,LTU,2023-01-19,66.73981
Lithuania,LTU,2023-01-20,66.740234
Lithuania,LTU,2023-01-23,66.74038
Lithuania,LTU,2023-01-24,66.74062
Lithuania,LTU,2023-01-25,66.740875
Lithuania,LTU,2023-01-26,66.74112
Lithuania,LTU,2023-01-27,66.74155
Lithuania,LTU,2023-01-30,66.741905
Lithuania,LTU,2023-01-31,66.74212
Lithuania,LTU,2023-02-01,66.74251
Lithuania,LTU,2023-02-02,66.74268
Lithuania,LTU,2023-02-03,66.74286
Lithuania,LTU,2023-02-06,66.74325
Lithuania,LTU,2023-02-07,66.743286
Lithuania,LTU,2023-02-08,66.743645
Lithuania,LTU,2023-02-09,66.743996
Lithuania,LTU,2023-02-10,66.7446
Lithuania,LTU,2023-02-13,66.74488
Lithuania,LTU,2023-02-14,66.74492
Lithuania,LTU,2023-02-15,66.7452
Lithuania,LTU,2023-02-17,66.74549
Lithuania,LTU,2023-02-20,66.745804
Lithuania,LTU,2023-02-21,66.74599
Lithuania,LTU,2023-02-22,66.74627
Lithuania,LTU,2023-02-23,66.746414
Lithuania,LTU,2023-02-24,66.74673
Lithuania,LTU,2023-02-27,66.74691
Lithuania,LTU,2023-02-28,66.74719
Lithuania,LTU,2023-03-01,66.74737
Lithuania,LTU,2023-03-02,66.74769
Lithuania,LTU,2023-03-03,66.74833
Lithuania,LTU,2023-03-06,66.74872
Lithuania,LTU,2023-03-07,66.74886
Lithuania,LTU,2023-03-08,66.74904
Lithuania,LTU,2023-03-09,66.749146
Lithuania,LTU,2023-03-10,66.749466
Lithuania,LTU,2023-03-13,66.7496
Lithuania,LTU,2023-03-14,66.75007
Lithuania,LTU,2023-03-15,66.750206
Lithuania,LTU,2023-03-16,66.75035
Lithuania,LTU,2023-03-17,66.75102
Lithuania,LTU,2023-03-20,66.75117
Lithuania,LTU,2023-03-21,66.75134
Lithuania,LTU,2023-03-22,66.75166
Lithuania,LTU,2023-03-23,66.75202
Lithuania,LTU,2023-03-24,66.75237
Lithuania,LTU,2023-03-27,66.75245
Lithuania,LTU,2023-03-28,66.75269
Lithuania,LTU,2023-03-29,66.7528
Lithuania,LTU,2023-03-30,66.752975
Lithuania,LTU,2023-03-31,66.75319
Lithuania,LTU,2023-04-03,66.75337
Lithuania,LTU,2023-04-04,66.75344
Lithuania,LTU,2023-04-05,66.75355
Lithuania,LTU,2023-04-06,66.75372
Lithuania,LTU,2023-04-07,66.7539
Lithuania,LTU,2023-04-10,66.7539
Lithuania,LTU,2023-04-11,66.753975
Lithuania,LTU,2023-04-12,66.754295
Lithuania,LTU,2023-04-13,66.75447
Lithuania,LTU,2023-04-14,66.754684
Lithuania,LTU,2023-04-17,66.755005
Lithuania,LTU,2023-04-18,66.75511
Lithuania,LTU,2023-04-19,66.75522
Lithuania,LTU,2023-04-20,66.755424
Lithuania,LTU,2023-04-21,66.75585
Lithuania,LTU,2023-04-24,66.75596
Lithuania,LTU,2023-04-25,66.756134
Lithuania,LTU,2023-04-26,66.75635
Lithuania,LTU,2023-04-27,66.756454
Lithuania,LTU,2023-04-28,66.756775
Lithuania,LTU,2023-05-02,66.756775
Lithuania,LTU,2023-05-03,66.75696
Lithuania,LTU,2023-05-04,66.75706
Lithuania,LTU,2023-05-05,66.75731
Lithuania,LTU,2023-05-08,66.757416
Lithuania,LTU,2023-05-09,66.757484
Lithuania,LTU,2023-05-10,66.75756
Lithuania,LTU,2023-05-11,66.75774
Lithuania,LTU,2023-05-12,66.757805
Lithuania,LTU,2023-05-15,66.75784
Lithuania,LTU,2023-05-16,66.75802
Lithuania,LTU,2023-05-17,66.75809
Lithuania,LTU,2023-05-18,66.75816
Lithuania,LTU,2023-05-19,66.75823
Lithuania,LTU,2023-05-22,66.75823
Lithuania,LTU,2023-05-23,66.75823
Lithuania,LTU,2023-05-24,66.7583
Lithuania,LTU,2023-05-25,66.75834
Lithuania,LTU,2023-05-26,66.758446
Lithuania,LTU,2023-05-29,66.758446
Lithuania,LTU,2023-05-30,66.758484
Lithuania,LTU,2023-05-31,66.758484
Lithuania,LTU,2023-06-01,66.758484
Lithuania,LTU,2023-06-02,66.758514
Lithuania,LTU,2023-06-05,66.758514
Lithuania,LTU,2023-06-06,66.75862
Lithuania,LTU,2023-06-07,66.75862
Lithuania,LTU,2023-06-08,66.75862
Lithuania,LTU,2023-06-09,66.758766
Lithuania,LTU,2023-06-12,66.758835
Lithuania,LTU,2023-06-13,66.758835
Lithuania,LTU,2023-06-14,66.75887
Lithuania,LTU,2023-06-15,66.75894
Lithuania,LTU,2023-06-16,66.75909
Lithuania,LTU,2023-06-19,66.75909
Lithuania,LTU,2023-06-20,66.75909
Lithuania,LTU,2023-06-21,66.75909
Lithuania,LTU,2023-06-22,66.75909
Lithuania,LTU,2023-06-23,66.75912
Lithuania,LTU,2023-06-26,66.75912
Lithuania,LTU,2023-06-28,66.75912
Lithuania,LTU,2023-06-29,66.75912
Lithuania,LTU,2023-06-30,66.75919
Lithuania,LTU,2023-07-05,66.75919
Lithuania,LTU,2023-07-07,66.75919
Lithuania,LTU,2023-07-11,66.75919
Lithuania,LTU,2023-07-13,66.75919
Lithuania,LTU,2023-07-14,66.75919
Lithuania,LTU,2023-07-18,66.75919
Lithuania,LTU,2023-07-19,66.75919
Lithuania,LTU,2023-07-20,66.75919
Lithuania,LTU,2023-07-21,66.75919
Lithuania,LTU,2023-07-24,66.75919
Lithuania,LTU,2023-07-26,66.75919
Lithuania,LTU,2023-07-27,66.75919
Lithuania,LTU,2023-07-28,66.75919
Lithuania,LTU,2023-08-01,66.75919
Lithuania,LTU,2023-08-03,66.75919
Lithuania,LTU,2023-08-04,66.75919
Lithuania,LTU,2023-08-07,66.75919
Lithuania,LTU,2023-08-08,66.75919
Lithuania,LTU,2023-08-09,66.75919
Lithuania,LTU,2023-08-10,66.75919
Lithuania,LTU,2023-08-11,66.75919
Lithuania,LTU,2023-08-14,66.759224
Lithuania,LTU,2023-08-16,66.759224
Lithuania,LTU,2023-08-17,66.759224
Lithuania,LTU,2023-08-18,66.759224
Lithuania,LTU,2023-08-21,66.759224
Lithuania,LTU,2023-08-22,66.759224
Lithuania,LTU,2023-08-23,66.759224
Lithuania,LTU,2023-08-24,66.759224
Lithuania,LTU,2023-08-25,66.759224
Lithuania,LTU,2023-08-28,66.759224
Lithuania,LTU,2023-08-29,66.759224
Lithuania,LTU,2023-08-30,66.759224
Lithuania,LTU,2023-08-31,66.759224
Lithuania,LTU,2023-09-01,66.759224
Lithuania,LTU,2023-09-05,66.759224
Lithuania,LTU,2023-09-06,66.759224
Lithuania,LTU,2023-09-07,66.759224
Lithuania,LTU,2023-09-08,66.759224
Lithuania,LTU,2023-09-11,66.759224
Lithuania,LTU,2023-09-12,66.75926
Lithuania,LTU,2023-09-13,66.75926
Lithuania,LTU,2023-09-14,66.75926
Lithuania,LTU,2023-09-15,66.75926
Lithuania,LTU,2023-09-18,66.75926
Lithuania,LTU,2023-09-19,66.75926
Lithuania,LTU,2023-09-20,66.75926
Lithuania,LTU,2023-09-21,66.75926
Lithuania,LTU,2023-09-22,66.75926
Lithuania,LTU,2023-09-25,66.75926
Lithuania,LTU,2023-09-26,66.75926
Lithuania,LTU,2023-09-27,66.75926
Lithuania,LTU,2023-09-28,66.7593
Lithuania,LTU,2023-09-29,66.7593
Lithuania,LTU,2023-09-30,66.7593
Lithuania,LTU,2023-10-02,66.75933
Lithuania,LTU,2023-10-03,66.75976
Lithuania,LTU,2023-10-04,66.75976
Lithuania,LTU,2023-10-05,66.7599
Lithuania,LTU,2023-10-06,66.76012
Lithuania,LTU,2023-10-09,66.760185
Lithuania,LTU,2023-10-10,66.760506
Lithuania,LTU,2023-10-11,66.76072
Lithuania,LTU,2023-10-12,66.761
Lithuania,LTU,2023-10-13,66.76143
Lithuania,LTU,2023-10-14,66.76143
Lithuania,LTU,2023-10-16,66.7615
Lithuania,LTU,2023-10-17,66.76182
Lithuania,LTU,2023-10-18,66.76218
Lithuania,LTU,2023-10-19,66.762566
Lithuania,LTU,2023-10-20,66.76299
Lithuania,LTU,2023-10-21,66.76299
Lithuania,LTU,2023-10-23,66.76317
Lithuania,LTU,2023-10-24,66.76352
Lithuania,LTU,2023-10-25,66.763916
Lithuania,LTU,2023-10-26,66.764336
Lithuania,LTU,2023-10-27,66.76487
Lithuania,LTU,2023-10-28,66.76487
Lithuania,LTU,2023-10-30,66.76512
Lithuania,LTU,2023-10-31,66.765724
Lithuania,LTU,2023-11-01,66.765724
Lithuania,LTU,2023-11-03,66.76594
Lithuania,LTU,2023-11-04,66.76594
Lithuania,LTU,2023-11-06,66.76611
Lithuania,LTU,2023-11-07,66.76661
Lithuania,LTU,2023-11-08,66.76725
Lithuania,LTU,2023-11-09,66.7676
Lithuania,LTU,2023-11-10,66.768
Lithuania,LTU,2023-11-13,66.76828
Lithuania,LTU,2023-11-14,66.76871
Lithuania,LTU,2023-11-15,66.76923
Lithuania,LTU,2023-11-16,66.76966
Lithuania,LTU,2023-11-17,66.77016
Lithuania,LTU,2023-11-19,66.77016
Lithuania,LTU,2023-11-20,66.77037
Lithuania,LTU,2023-11-21,66.77066
Lithuania,LTU,2023-11-22,66.77094
Lithuania,LTU,2023-11-23,66.77126
Lithuania,LTU,2023-11-24,66.77172
Lithuania,LTU,2023-11-25,66.77172
Lithuania,LTU,2023-11-27,66.772575
Lithuania,LTU,2023-11-28,66.77286
Lithuania,LTU,2023-11-29,66.77307
Lithuania,LTU,2023-11-30,66.77346
Lithuania,LTU,2023-12-01,66.77382
Lithuania,LTU,2023-12-02,66.77385
Lithuania,LTU,2023-12-03,66.77385
Lithuania,LTU,2023-12-04,66.7741
Lithuania,LTU,2023-12-05,66.77421
Lithuania,LTU,2023-12-06,66.774635
Lithuania,LTU,2023-12-07,66.77509
Lithuania,LTU,2023-12-08,66.77541
Lithuania,LTU,2023-12-10,66.77541
Lithuania,LTU,2023-12-11,66.77563
Lithuania,LTU,2023-12-12,66.77577
Lithuania,LTU,2023-12-13,66.77584
Lithuania,LTU,2023-12-14,66.77612
Lithuania,LTU,2023-12-15,66.77644
Lithuania,LTU,2023-12-16,66.77648
Lithuania,LTU,2023-12-18,66.77662
Lithuania,LTU,2023-12-19,66.776764
Lithuania,LTU,2023-12-20,66.77694
Lithuania,LTU,2023-12-21,66.77705
Lithuania,LTU,2023-12-22,66.77715
Lithuania,LTU,2023-12-23,66.77715
Lithuania,LTU,2023-12-24,66.77715
Lithuania,LTU,2023-12-27,66.77719
Lithuania,LTU,2023-12-28,66.7773
Lithuania,LTU,2023-12-29,66.77733
Lithuania,LTU,2024-01-02,66.777405
Lithuania,LTU,2024-01-03,66.777435
Lithuania,LTU,2024-01-04,66.77751
Lithuania,LTU,2024-01-05,66.77758
Lithuania,LTU,2024-01-06,66.77758
Lithuania,LTU,2024-01-08,66.77765
Lithuania,LTU,2024-01-09,66.77769
Lithuania,LTU,2024-01-10,66.777824
Lithuania,LTU,2024-01-11,66.777824
Lithuania,LTU,2024-01-12,66.77786
Lithuania,LTU,2024-01-13,66.77786
Lithuania,LTU,2024-01-15,66.7779
Lithuania,LTU,2024-01-16,66.77793
Lithuania,LTU,2024-01-17,66.77797
Lithuania,LTU,2024-01-18,66.778076
Lithuania,LTU,2024-01-19,66.778076
Lithuania,LTU,2024-01-20,66.778076
Lithuania,LTU,2024-01-22,66.778076
Lithuania,LTU,2024-01-23,66.778076
Lithuania,LTU,2024-01-24,66.778114
Lithuania,LTU,2024-01-25,66.778145
Lithuania,LTU,2024-01-26,66.778145
Lithuania,LTU,2024-01-29,66.778145
Lithuania,LTU,2024-01-30,66.778145
Lithuania,LTU,2024-01-31,66.77818
Lithuania,LTU,2024-02-01,66.77822
Lithuania,LTU,2024-02-02,66.77822
Lithuania,LTU,2024-02-05,66.77822
Lithuania,LTU,2024-02-06,66.77822
Lithuania,LTU,2024-02-07,66.77822
Lithuania,LTU,2024-02-08,66.77825
Lithuania,LTU,2024-02-09,66.77829
Lithuania,LTU,2024-02-12,66.77829
Lithuania,LTU,2024-02-13,66.77829
Lithuania,LTU,2024-02-14,66.77829
Lithuania,LTU,2024-02-15,66.77829
Lithuania,LTU,2024-02-19,66.77829
Lithuania,LTU,2024-02-20,66.77829
Lithuania,LTU,2024-02-21,66.77829
Lithuania,LTU,2024-02-22,66.77833
Lithuania,LTU,2024-02-23,66.77833
Lithuania,LTU,2024-02-26,66.77833
Lithuania,LTU,2024-02-27,66.77836
Lithuania,LTU,2024-02-28,66.77836
Lithuania,LTU,2024-02-29,66.77836
Lithuania,LTU,2024-03-01,66.77836
Lithuania,LTU,2024-03-04,66.77836
Lithuania,LTU,2024-03-05,66.77836
Lithuania,LTU,2024-03-07,66.77836
Lithuania,LTU,2024-03-08,66.77836
Lithuania,LTU,2024-03-12,66.77836
Lithuania,LTU,2024-03-13,66.77836
Lithuania,LTU,2024-03-14,66.77836
Lithuania,LTU,2024-03-15,66.77836
Lithuania,LTU,2024-03-16,66.77836
Lithuania,LTU,2024-03-18,66.77836
Lithuania,LTU,2024-03-19,66.778435
Lithuania,LTU,2024-03-21,66.778435
Lithuania,LTU,2024-03-22,66.778435
Lithuania,LTU,2024-03-25,66.778435
Lithuania,LTU,2024-03-26,66.778435
Lithuania,LTU,2024-03-28,66.778435
Lithuania,LTU,2024-03-29,66.778435
Lithuania,LTU,2024-04-02,66.778435
Lithuania,LTU,2024-04-03,66.778465
Lithuania,LTU,2024-04-04,66.778465
Lithuania,LTU,2024-04-05,66.778465
Lithuania,LTU,2024-04-08,66.7785
Lithuania,LTU,2024-04-09,66.7785
Lithuania,LTU,2024-04-10,66.7785
Lithuania,LTU,2024-04-11,66.7785
Lithuania,LTU,2024-04-12,66.7785
Lithuania,LTU,2024-04-16,66.77854
Lithuania,LTU,2024-04-17,66.77854
Lithuania,LTU,2024-04-18,66.77854
Lithuania,LTU,2024-04-19,66.77854
Lithuania,LTU,2024-04-22,66.77854
Lithuania,LTU,2024-04-23,66.77854
Lithuania,LTU,2024-04-24,66.77854
Lithuania,LTU,2024-04-25,66.77857
Lithuania,LTU,2024-04-29,66.77857
Lithuania,LTU,2024-04-30,66.77857
Lithuania,LTU,2024-05-02,66.77857
Lithuania,LTU,2024-05-06,66.77857
Lithuania,LTU,2024-05-07,66.77861
Lithuania,LTU,2024-05-08,66.77861
Lithuania,LTU,2024-05-09,66.77861
Lithuania,LTU,2024-05-10,66.77861
Lithuania,LTU,2024-05-13,66.77861
Lithuania,LTU,2024-05-14,66.77861
Lithuania,LTU,2024-05-15,66.77861
Lithuania,LTU,2024-05-16,66.77861
Lithuania,LTU,2024-05-20,66.77861
Lithuania,LTU,2024-05-21,66.77861
Lithuania,LTU,2024-05-22,66.77861
Lithuania,LTU,2024-05-23,66.77861
Lithuania,LTU,2024-05-24,66.77861
Lithuania,LTU,2024-05-28,66.77861
Lithuania,LTU,2024-05-30,66.77861
Lithuania,LTU,2024-06-04,66.77861
Lithuania,LTU,2024-06-06,66.77861
Lithuania,LTU,2024-06-07,66.77861
Lithuania,LTU,2024-06-11,66.77861
Lithuania,LTU,2024-06-13,66.77861
Lithuania,LTU,2024-06-14,66.77868
Lithuania,LTU,2024-06-17,66.77868
Lithuania,LTU,2024-06-18,66.77868
Lithuania,LTU,2024-06-19,66.77868
Lithuania,LTU,2024-06-20,66.77868
Lithuania,LTU,2024-06-27,66.77868
Lithuania,LTU,2024-07-02,66.77868
Lithuania,LTU,2024-07-04,66.77868
Lithuania,LTU,2024-07-08,66.77868
Lithuania,LTU,2024-07-09,66.77868
Lithuania,LTU,2024-07-11,66.77872
Lithuania,LTU,2024-07-15,66.77872
Lithuania,LTU,2024-07-16,66.77872
Lithuania,LTU,2024-07-18,66.77875
Lithuania,LTU,2024-07-19,66.77875
Lithuania,LTU,2024-07-23,66.77875
Lithuania,LTU,2024-07-25,66.77875
Lithuania,LTU,2024-07-30,66.77875
Lithuania,LTU,2024-07-31,66.77875
Lithuania,LTU,2024-08-01,66.77875
Lithuania,LTU,2024-08-02,66.77875
Lithuania,LTU,2024-08-06,66.77875
Lithuania,LTU,2024-08-08,66.77875
Lithuania,LTU,2024-08-09,66.77875
Lithuania,LTU,2024-08-12,66.77875
Low-income countries,,2020-12-02,2.6469095
Low-income countries,,2020-12-03,2.6469095
Low-income countries,,2020-12-04,2.6469095
Low-income countries,,2020-12-05,2.6469095
Low-income countries,,2020-12-06,2.6469095
Low-income countries,,2020-12-07,2.6469095
Low-income countries,,2020-12-08,2.6469095
Low-income countries,,2020-12-09,2.6469095
Low-income countries,,2020-12-10,2.6469095
Low-income countries,,2020-12-11,2.6469095
Low-income countries,,2020-12-12,2.6469095
Low-income countries,,2020-12-13,2.6469095
Low-income countries,,2020-12-14,2.6469095
Low-income countries,,2020-12-15,2.6469095
Low-income countries,,2020-12-16,2.6469095
Low-income countries,,2020-12-17,2.6469095
Low-income countries,,2020-12-18,2.6469095
Low-income countries,,2020-12-19,2.6469095
Low-income countries,,2020-12-20,2.6469095
Low-income countries,,2020-12-21,2.6469095
Low-income countries,,2020-12-22,2.6469095
Low-income countries,,2020-12-23,2.6469095
Low-income countries,,2020-12-24,2.6469095
Low-income countries,,2020-12-25,2.6469095
Low-income countries,,2020-12-26,2.6469095
Low-income countries,,2020-12-27,2.6469095
Low-income countries,,2020-12-28,2.6469095
Low-income countries,,2020-12-29,2.6469095
Low-income countries,,2020-12-30,2.6469095
Low-income countries,,2020-12-31,2.6469095
Low-income countries,,2021-01-01,2.6469095
Low-income countries,,2021-01-02,2.6469095
Low-income countries,,2021-01-03,2.6469095
Low-income countries,,2021-01-04,2.6469095
Low-income countries,,2021-01-05,2.6469095
Low-income countries,,2021-01-06,2.6469095
Low-income countries,,2021-01-07,2.6469095
Low-income countries,,2021-01-08,2.6469095
Low-income countries,,2021-01-09,2.6469095
Low-income countries,,2021-01-10,2.6469095
Low-income countries,,2021-01-11,2.6469095
Low-income countries,,2021-01-12,2.6469095
Low-income countries,,2021-01-13,2.6469095
Low-income countries,,2021-01-14,2.6469095
Low-income countries,,2021-01-15,2.6469095
Low-income countries,,2021-01-16,2.6469095
Low-income countries,,2021-01-17,2.6469095
Low-income countries,,2021-01-18,2.6469095
Low-income countries,,2021-01-19,2.6469095
Low-income countries,,2021-01-20,2.6469095
Low-income countries,,2021-01-21,2.6469095
Low-income countries,,2021-01-22,2.6469095
Low-income countries,,2021-01-23,2.6469095
Low-income countries,,2021-01-24,2.6469095
Low-income countries,,2021-01-25,2.6469095
Low-income countries,,2021-01-26,2.6469095
Low-income countries,,2021-01-27,2.6469095
Low-income countries,,2021-01-28,2.6469095
Low-income countries,,2021-01-29,2.6469095
Low-income countries,,2021-01-30,2.6469095
Low-income countries,,2021-01-31,2.6469095
Low-income countries,,2021-02-01,2.6469095
Low-income countries,,2021-02-02,2.6469095
Low-income countries,,2021-02-03,2.6469095
Low-income countries,,2021-02-04,2.6469095
Low-income countries,,2021-02-05,2.6469095
Low-income countries,,2021-02-06,2.6469095
Low-income countries,,2021-02-07,2.6469095
Low-income countries,,2021-02-08,2.6469095
Low-income countries,,2021-02-09,2.6469095
Low-income countries,,2021-02-10,2.6469095
Low-income countries,,2021-02-11,2.6469095
Low-income countries,,2021-02-12,2.6469095
Low-income countries,,2021-02-13,2.6469095
