Entity,Code,Day,Unvaccinated people (cumulative)
North America,,2022-09-24,155881550
North America,,2022-09-25,155853630
North America,,2022-09-26,155756860
North America,,2022-09-27,155676980
North America,,2022-09-28,155588480
North America,,2022-09-29,155499070
North America,,2022-09-30,155404600
North America,,2022-10-01,155367860
North America,,2022-10-02,155344980
North America,,2022-10-03,155255140
North America,,2022-10-04,155182750
North America,,2022-10-05,155099090
North America,,2022-10-06,155011420
North America,,2022-10-07,154918600
North America,,2022-10-08,154877550
North America,,2022-10-09,154861330
North America,,2022-10-10,154781680
North America,,2022-10-11,154718580
North America,,2022-10-12,154635800
North America,,2022-10-13,154548880
North America,,2022-10-14,154460180
North America,,2022-10-15,154426260
North America,,2022-10-16,154406600
North America,,2022-10-17,154314240
North America,,2022-10-18,154237650
North America,,2022-10-19,154150100
North America,,2022-10-20,154033700
North America,,2022-10-21,153940880
North America,,2022-10-22,153902600
North America,,2022-10-23,153879250
North America,,2022-10-24,153783470
North America,,2022-10-25,153702800
North America,,2022-10-26,153608460
North America,,2022-10-27,153466660
North America,,2022-10-28,153374320
North America,,2022-10-29,153346270
North America,,2022-10-30,153333490
North America,,2022-10-31,153258500
North America,,2022-11-01,153196080
North America,,2022-11-02,153123790
North America,,2022-11-03,152987000
North America,,2022-11-04,152905950
North America,,2022-11-05,152878430
North America,,2022-11-06,152865380
North America,,2022-11-07,152811260
North America,,2022-11-08,152757860
North America,,2022-11-09,152704620
North America,,2022-11-10,152650380
North America,,2022-11-11,152595440
North America,,2022-11-12,152569420
North America,,2022-11-13,152554180
North America,,2022-11-14,152504020
North America,,2022-11-15,152330500
North America,,2022-11-16,152266480
North America,,2022-11-17,152159660
North America,,2022-11-18,152092370
North America,,2022-11-19,152068940
North America,,2022-11-20,152056750
North America,,2022-11-21,151990480
North America,,2022-11-22,151941500
North America,,2022-11-23,151894540
North America,,2022-11-24,151842060
North America,,2022-11-25,151810420
North America,,2022-11-26,151794160
North America,,2022-11-27,151785890
North America,,2022-11-28,151736910
North America,,2022-11-29,151698400
North America,,2022-11-30,151645170
North America,,2022-12-01,151561780
North America,,2022-12-02,151512140
North America,,2022-12-03,151495040
North America,,2022-12-04,151486540
North America,,2022-12-05,151435570
North America,,2022-12-06,151396590
North America,,2022-12-07,151351280
North America,,2022-12-08,151275420
North America,,2022-12-09,151228340
North America,,2022-12-10,151206300
North America,,2022-12-11,151193000
North America,,2022-12-12,151154350
North America,,2022-12-13,151119180
North America,,2022-12-14,151085540
North America,,2022-12-15,151054100
North America,,2022-12-16,151019170
North America,,2022-12-17,151005180
North America,,2022-12-18,150998940
North America,,2022-12-19,150917580
North America,,2022-12-20,150882300
North America,,2022-12-21,150844700
North America,,2022-12-22,150772060
North America,,2022-12-23,150753520
North America,,2022-12-24,150757090
North America,,2022-12-25,150766300
North America,,2022-12-26,150756300
North America,,2022-12-27,150729200
North America,,2022-12-28,150700720
North America,,2022-12-29,150670510
North America,,2022-12-30,150643790
North America,,2022-12-31,150644020
North America,,2023-01-01,150652140
North America,,2023-01-02,150640460
North America,,2023-01-03,150617900
North America,,2023-01-04,150593170
North America,,2023-01-05,150545730
North America,,2023-01-06,150511170
North America,,2023-01-07,150498030
North America,,2023-01-08,150494370
North America,,2023-01-09,150465300
North America,,2023-01-10,150441810
North America,,2023-01-11,150413620
North America,,2023-01-12,150376020
North America,,2023-01-13,150347360
North America,,2023-01-14,150340200
North America,,2023-01-15,150339900
North America,,2023-01-16,150323360
North America,,2023-01-17,150305950
North America,,2023-01-18,150289840
North America,,2023-01-19,150262910
North America,,2023-01-20,150235580
North America,,2023-01-21,150225920
North America,,2023-01-22,150221620
North America,,2023-01-23,150198020
North America,,2023-01-24,150178370
North America,,2023-01-25,150157870
North America,,2023-01-26,150139760
North America,,2023-01-27,150121010
North America,,2023-01-28,150117980
North America,,2023-01-29,150118530
North America,,2023-01-30,150106820
North America,,2023-01-31,150095410
North America,,2023-02-01,150084500
North America,,2023-02-02,150073540
North America,,2023-02-03,150060660
North America,,2023-02-04,150060130
North America,,2023-02-05,150062960
North America,,2023-02-06,150053710
North America,,2023-02-07,150044940
North America,,2023-02-08,150036830
North America,,2023-02-09,150029150
North America,,2023-02-10,150020600
North America,,2023-02-11,150018850
North America,,2023-02-12,150021140
North America,,2023-02-13,150012860
North America,,2023-02-14,150005550
North America,,2023-02-15,149996500
North America,,2023-02-16,149987950
North America,,2023-02-17,149978700
North America,,2023-02-18,149978800
North America,,2023-02-19,149981740
North America,,2023-02-20,149977260
North America,,2023-02-21,149969650
North America,,2023-02-22,149962990
North America,,2023-02-23,149956110
North America,,2023-02-24,149948460
North America,,2023-02-25,149950690
North America,,2023-02-26,149955760
North America,,2023-02-27,149950290
North America,,2023-02-28,149944830
North America,,2023-03-01,149939520
North America,,2023-03-02,149934420
North America,,2023-03-03,149928350
North America,,2023-03-04,149931060
North America,,2023-03-05,149936350
North America,,2023-03-06,149931790
North America,,2023-03-07,149927600
North America,,2023-03-08,149923520
North America,,2023-03-09,149919600
North America,,2023-03-10,149914450
North America,,2023-03-11,149915820
North America,,2023-03-12,149919950
North America,,2023-03-13,149915420
North America,,2023-03-14,149911100
North America,,2023-03-15,149905900
North America,,2023-03-16,149901400
North America,,2023-03-17,149895890
North America,,2023-03-18,149897580
North America,,2023-03-19,149901660
North America,,2023-03-20,149896260
North America,,2023-03-21,149891540
North America,,2023-03-22,149886660
North America,,2023-03-23,149882480
North America,,2023-03-24,149877100
North America,,2023-03-25,149879260
North America,,2023-03-26,149883470
North America,,2023-03-27,149879500
North America,,2023-03-28,149874900
North America,,2023-03-29,149870110
North America,,2023-03-30,149865840
North America,,2023-03-31,149861600
North America,,2023-04-01,149866370
North America,,2023-04-02,149872910
North America,,2023-04-03,149871340
North America,,2023-04-04,149869360
North America,,2023-04-05,149867500
North America,,2023-04-06,149865620
North America,,2023-04-07,149864850
North America,,2023-04-08,149868750
North America,,2023-04-09,149875620
North America,,2023-04-10,149873890
North America,,2023-04-11,149872000
North America,,2023-04-12,149869660
North America,,2023-04-13,149868450
North America,,2023-04-14,149867060
North America,,2023-04-15,149870980
North America,,2023-04-16,149877330
North America,,2023-04-17,149876780
North America,,2023-04-18,149876910
North America,,2023-04-19,149877940
North America,,2023-04-20,149878600
North America,,2023-04-21,149877840
North America,,2023-04-22,149879170
North America,,2023-04-23,149882600
North America,,2023-04-24,149878620
North America,,2023-04-25,149874110
North America,,2023-04-26,149869310
North America,,2023-04-27,149865000
North America,,2023-04-28,149860460
North America,,2023-04-29,149861570
North America,,2023-04-30,149864240
North America,,2023-05-01,149859280
North America,,2023-05-02,149853730
North America,,2023-05-03,149848460
North America,,2023-05-04,149843200
North America,,2023-05-05,149838290
North America,,2023-05-06,149837500
North America,,2023-05-07,149838800
North America,,2023-05-08,149837120
North America,,2023-05-09,149840940
North America,,2023-05-10,149846060
North America,,2023-05-11,149851200
North America,,2023-05-12,149856450
North America,,2023-05-13,149861020
North America,,2023-05-14,149865580
North America,,2023-05-15,149870140
North America,,2023-05-16,149873740
North America,,2023-05-17,149877710
North America,,2023-05-18,149881740
North America,,2023-05-19,149885780
North America,,2023-05-20,149890160
North America,,2023-05-21,149894300
North America,,2023-05-22,149898450
North America,,2023-05-23,149902610
North America,,2023-05-24,149905940
North America,,2023-05-25,149909260
North America,,2023-05-26,149913330
North America,,2023-05-27,149917680
North America,,2023-05-28,149922370
North America,,2023-05-29,149926370
North America,,2023-05-30,149929860
North America,,2023-05-31,149934030
North America,,2023-06-01,149937040
North America,,2023-06-02,149941170
North America,,2023-06-03,149951900
North America,,2023-06-04,149962860
North America,,2023-06-05,149973120
North America,,2023-06-06,149983280
North America,,2023-06-07,149993460
North America,,2023-06-08,150003970
North America,,2023-06-09,150014350
North America,,2023-06-10,150025000
North America,,2023-06-11,150035800
North America,,2023-06-12,150046080
North America,,2023-06-13,150056270
North America,,2023-06-14,150066110
North America,,2023-06-15,150076270
North America,,2023-06-16,150086600
North America,,2023-06-17,150097040
North America,,2023-06-18,150107710
North America,,2023-06-19,150118380
North America,,2023-06-20,150128500
North America,,2023-06-21,150138750
North America,,2023-06-22,150149010
North America,,2023-06-23,150159460
North America,,2023-06-24,150170240
North America,,2023-06-25,150180910
North America,,2023-06-26,150191380
North America,,2023-06-27,150201540
North America,,2023-06-28,150211710
North America,,2023-06-29,150222140
North America,,2023-06-30,150232670
North America,,2023-07-01,150243220
North America,,2023-07-02,150253620
North America,,2023-07-03,150264080
North America,,2023-07-04,150274400
North America,,2023-07-05,150284640
North America,,2023-07-06,150294960
North America,,2023-07-07,150305310
North America,,2023-07-08,150315780
North America,,2023-07-09,150326200
North America,,2023-07-10,150336640
North America,,2023-07-11,150347090
North America,,2023-07-12,150357520
North America,,2023-07-13,150367950
North America,,2023-07-14,150378380
North America,,2023-07-15,150388820
North America,,2023-07-16,150399250
North America,,2023-07-17,150409680
North America,,2023-07-18,150420110
North America,,2023-07-19,150430540
North America,,2023-07-20,150440980
North America,,2023-07-21,150451410
North America,,2023-07-22,150461840
North America,,2023-07-23,150472270
North America,,2023-07-24,150482770
North America,,2023-07-25,150493250
North America,,2023-07-26,150503730
North America,,2023-07-27,150514200
North America,,2023-07-28,150524690
North America,,2023-07-29,150535180
North America,,2023-07-30,150545660
North America,,2023-07-31,150556140
North America,,2023-08-01,150566620
North America,,2023-08-02,150577100
North America,,2023-08-03,150587180
North America,,2023-08-04,150597660
North America,,2023-08-05,150608180
North America,,2023-08-06,150618670
North America,,2023-08-07,150629170
North America,,2023-08-08,150639650
North America,,2023-08-09,150650130
North America,,2023-08-10,150660660
North America,,2023-08-11,150671170
North America,,2023-08-12,150681700
North America,,2023-08-13,150692180
North America,,2023-08-14,150702660
North America,,2023-08-15,150713020
North America,,2023-08-16,150723520
North America,,2023-08-17,150734050
North America,,2023-08-18,150744530
North America,,2023-08-19,150755090
North America,,2023-08-20,150765650
North America,,2023-08-21,150776240
North America,,2023-08-22,150786850
North America,,2023-08-23,150797490
North America,,2023-08-24,150808130
North America,,2023-08-25,150818720
North America,,2023-08-26,150829400
North America,,2023-08-27,150840060
North America,,2023-08-28,150850700
North America,,2023-08-29,150861330
North America,,2023-08-30,150872020
North America,,2023-08-31,150882690
North America,,2023-09-01,150893310
North America,,2023-09-02,150904000
North America,,2023-09-03,150914660
North America,,2023-09-04,150925400
North America,,2023-09-05,150936140
North America,,2023-09-06,150946880
North America,,2023-09-07,150957490
North America,,2023-09-08,150968240
North America,,2023-09-09,150978900
North America,,2023-09-10,150989550
North America,,2023-09-11,151000200
North America,,2023-09-12,151010850
North America,,2023-09-13,151021500
North America,,2023-09-14,151032160
North America,,2023-09-15,151042820
North America,,2023-09-16,151053470
North America,,2023-09-17,151064130
North America,,2023-09-18,151074780
North America,,2023-09-19,151085440
North America,,2023-09-20,151096100
North America,,2023-09-21,151106750
North America,,2023-09-22,151117400
North America,,2023-09-23,151128060
North America,,2023-09-24,151138720
North America,,2023-09-25,151149380
North America,,2023-09-26,151160030
North America,,2023-09-27,151170690
North America,,2023-09-28,151181340
North America,,2023-09-29,151192000
North America,,2023-09-30,151202660
North America,,2023-10-01,151213310
North America,,2023-10-02,151223970
North America,,2023-10-03,151234620
North America,,2023-10-04,151245280
North America,,2023-10-05,151255950
North America,,2023-10-06,151266610
North America,,2023-10-07,151277340
North America,,2023-10-08,151288060
North America,,2023-10-09,151298800
North America,,2023-10-10,151309540
North America,,2023-10-11,151320260
North America,,2023-10-12,151330990
North America,,2023-10-13,151341730
North America,,2023-10-14,151352450
North America,,2023-10-15,151363180
North America,,2023-10-16,151373900
North America,,2023-10-17,151384640
North America,,2023-10-18,151395380
North America,,2023-10-19,151406100
North America,,2023-10-20,151416830
North America,,2023-10-21,151427570
North America,,2023-10-22,151438290
North America,,2023-10-23,151449020
North America,,2023-10-24,151459760
North America,,2023-10-25,151470480
North America,,2023-10-26,151481220
North America,,2023-10-27,151491950
North America,,2023-10-28,151502670
North America,,2023-10-29,151513400
North America,,2023-10-30,151524140
North America,,2023-10-31,151534860
North America,,2023-11-01,151545600
North America,,2023-11-02,151556340
North America,,2023-11-03,151567060
North America,,2023-11-04,151577800
North America,,2023-11-05,151588530
North America,,2023-11-06,151599250
North America,,2023-11-07,151609980
North America,,2023-11-08,151620720
North America,,2023-11-09,151631440
North America,,2023-11-10,151642180
North America,,2023-11-11,151652910
North America,,2023-11-12,151663650
North America,,2023-11-13,151674370
North America,,2023-11-14,151685100
North America,,2023-11-15,151695820
North America,,2023-11-16,151706540
North America,,2023-11-17,151717360
North America,,2023-11-18,151728180
North America,,2023-11-19,151738980
North America,,2023-11-20,151749630
North America,,2023-11-21,151760290
North America,,2023-11-22,151770930
North America,,2023-11-23,151781580
North America,,2023-11-24,151792240
North America,,2023-11-25,151802900
North America,,2023-11-26,151813550
North America,,2023-11-27,151824210
North America,,2023-11-28,151834860
North America,,2023-11-29,151845540
North America,,2023-11-30,151856200
North America,,2023-12-01,151866860
North America,,2023-12-02,151877520
North America,,2023-12-03,151888200
North America,,2023-12-04,151898830
North America,,2023-12-05,151909490
North America,,2023-12-06,151920130
North America,,2023-12-07,151930780
North America,,2023-12-08,151941420
North America,,2023-12-09,151952060
North America,,2023-12-10,151962720
North America,,2023-12-11,151973360
North America,,2023-12-12,151984000
North America,,2023-12-13,151994660
North America,,2023-12-14,152005310
North America,,2023-12-15,152016100
North America,,2023-12-16,152026880
North America,,2023-12-17,152037680
North America,,2023-12-18,152048460
North America,,2023-12-19,152059250
North America,,2023-12-20,152070030
North America,,2023-12-21,152080830
North America,,2023-12-22,152091620
North America,,2023-12-23,152102400
North America,,2023-12-24,152113200
North America,,2023-12-25,152123980
North America,,2023-12-26,152134770
North America,,2023-12-27,152145570
North America,,2023-12-28,152156270
North America,,2023-12-29,152167120
North America,,2023-12-30,152178930
North America,,2023-12-31,152190740
North America,,2024-01-01,152202560
North America,,2024-01-02,152214370
North America,,2024-01-03,152226180
North America,,2024-01-04,152237980
North America,,2024-01-05,152249800
North America,,2024-01-06,152261600
North America,,2024-01-07,152273400
North America,,2024-01-08,152285220
North America,,2024-01-09,152297020
North America,,2024-01-10,152308830
North America,,2024-01-11,152320640
North America,,2024-01-12,152332450
North America,,2024-01-13,152344260
North America,,2024-01-14,152356060
North America,,2024-01-15,152367870
North America,,2024-01-16,152379680
North America,,2024-01-17,152391490
North America,,2024-01-18,152403310
North America,,2024-01-19,152415120
North America,,2024-01-20,152426930
North America,,2024-01-21,152438740
North America,,2024-01-22,152450540
North America,,2024-01-23,152462350
North America,,2024-01-24,152474160
North America,,2024-01-25,152485970
North America,,2024-01-26,152497780
North America,,2024-01-27,152509600
North America,,2024-01-28,152521440
North America,,2024-01-29,152533260
North America,,2024-01-30,152545100
North America,,2024-01-31,152556930
North America,,2024-02-01,152568770
North America,,2024-02-02,152580590
North America,,2024-02-03,152592420
North America,,2024-02-04,152604260
North America,,2024-02-05,152616080
North America,,2024-02-06,152627920
North America,,2024-02-07,152639740
North America,,2024-02-08,152651580
North America,,2024-02-09,152663410
North America,,2024-02-10,152675230
North America,,2024-02-11,152687070
North America,,2024-02-12,152698900
North America,,2024-02-13,152710740
North America,,2024-02-14,152722560
North America,,2024-02-15,152734400
North America,,2024-02-16,152746220
North America,,2024-02-17,152758050
North America,,2024-02-18,152769890
North America,,2024-02-19,152781710
North America,,2024-02-20,152793550
North America,,2024-02-21,152805380
North America,,2024-02-22,152817220
North America,,2024-02-23,152829040
North America,,2024-02-24,152840860
North America,,2024-02-25,152852700
North America,,2024-02-26,152864530
North America,,2024-02-27,152876370
North America,,2024-02-28,152888200
North America,,2024-02-29,152900030
North America,,2024-03-01,152911860
North America,,2024-03-02,152923680
North America,,2024-03-03,152935520
North America,,2024-03-04,152947340
North America,,2024-03-05,152959180
North America,,2024-03-06,152971000
North America,,2024-03-07,152982850
North America,,2024-03-08,152994670
North America,,2024-03-09,153006370
North America,,2024-03-10,153018080
North America,,2024-03-11,153029780
North America,,2024-03-12,153041470
North America,,2024-03-13,153053180
North America,,2024-03-14,153064880
North America,,2024-03-15,153076590
North America,,2024-03-16,153088300
North America,,2024-03-17,153100020
North America,,2024-03-18,153111730
North America,,2024-03-19,153123440
North America,,2024-03-20,153135150
North America,,2024-03-21,153146860
North America,,2024-03-22,153158580
North America,,2024-03-23,153170270
North America,,2024-03-24,153181970
North America,,2024-03-25,153193660
North America,,2024-03-26,153205360
North America,,2024-03-27,153217060
North America,,2024-03-28,153228750
North America,,2024-03-29,153240450
North America,,2024-03-30,153252160
North America,,2024-03-31,153263870
North America,,2024-04-01,153275580
North America,,2024-04-02,153287310
North America,,2024-04-03,153299020
North America,,2024-04-04,153310740
North America,,2024-04-05,153322450
North America,,2024-04-06,153334160
North America,,2024-04-07,153345870
North America,,2024-04-08,153357580
North America,,2024-04-09,153369300
North America,,2024-04-10,153381010
North America,,2024-04-11,153392720
North America,,2024-04-12,153404430
North America,,2024-04-13,153416400
North America,,2024-04-14,153428370
North America,,2024-04-15,153440340
North America,,2024-04-16,153452300
North America,,2024-04-17,153464260
North America,,2024-04-18,153476220
North America,,2024-04-19,153488200
North America,,2024-04-20,153500160
North America,,2024-04-21,153512130
North America,,2024-04-22,153524100
North America,,2024-04-23,153536060
North America,,2024-04-24,153548030
North America,,2024-04-25,153560000
North America,,2024-04-26,153571970
North America,,2024-04-27,153583940
North America,,2024-04-28,153595890
North America,,2024-04-29,153607860
North America,,2024-04-30,153619820
North America,,2024-05-01,153631790
North America,,2024-05-02,153643760
North America,,2024-05-03,153655730
North America,,2024-05-04,153667700
North America,,2024-05-05,153679660
North America,,2024-05-06,153691630
North America,,2024-05-07,153703600
North America,,2024-05-08,153715570
North America,,2024-05-09,153727540
North America,,2024-05-10,153739490
North America,,2024-05-11,153751460
North America,,2024-05-12,153763420
North America,,2024-05-13,153775400
North America,,2024-05-14,153787360
North America,,2024-05-15,153799330
North America,,2024-05-16,153811300
North America,,2024-05-17,153823260
North America,,2024-05-18,153835230
North America,,2024-05-19,153847200
North America,,2024-05-20,153859170
North America,,2024-05-21,153871120
North America,,2024-05-22,153883090
North America,,2024-05-23,153895060
North America,,2024-05-24,153907020
North America,,2024-05-25,153918990
North America,,2024-05-26,153930960
North America,,2024-05-27,153942930
North America,,2024-05-28,153954900
North America,,2024-05-29,153966860
North America,,2024-05-30,153978830
North America,,2024-05-31,153990800
North America,,2024-06-01,154002750
North America,,2024-06-02,154014720
North America,,2024-06-03,154026690
North America,,2024-06-04,154038660
North America,,2024-06-05,154050620
North America,,2024-06-06,154062600
North America,,2024-06-07,154074560
North America,,2024-06-08,154086530
North America,,2024-06-09,154098500
North America,,2024-06-10,154110460
North America,,2024-06-11,154122430
North America,,2024-06-12,154134380
North America,,2024-06-13,154146350
North America,,2024-06-14,154158320
North America,,2024-06-15,154170290
North America,,2024-06-16,154182260
North America,,2024-06-17,154194220
North America,,2024-06-18,154206190
North America,,2024-06-19,154218160
North America,,2024-06-20,154230130
North America,,2024-06-21,154242100
North America,,2024-06-22,154254060
North America,,2024-06-23,154266030
North America,,2024-06-24,154277980
North America,,2024-06-25,154289950
North America,,2024-06-26,154301920
North America,,2024-06-27,154313890
North America,,2024-06-28,154325860
North America,,2024-06-29,154337820
North America,,2024-06-30,154349800
North America,,2024-07-01,154361760
North America,,2024-07-02,154373150
North America,,2024-07-03,154384560
North America,,2024-07-04,154395970
North America,,2024-07-05,154407360
North America,,2024-07-06,154418770
North America,,2024-07-07,154430180
North America,,2024-07-08,154441570
North America,,2024-07-09,154452980
North America,,2024-07-10,154464370
North America,,2024-07-11,154475780
North America,,2024-07-12,154487180
North America,,2024-07-13,154498580
North America,,2024-07-14,154509980
North America,,2024-07-15,154521390
North America,,2024-07-16,154532780
North America,,2024-07-17,154544200
North America,,2024-07-18,154555580
North America,,2024-07-19,154566990
North America,,2024-07-20,154578400
North America,,2024-07-21,154589800
North America,,2024-07-22,154601200
North America,,2024-07-23,154612590
North America,,2024-07-24,154624000
North America,,2024-07-25,154635410
North America,,2024-07-26,154646800
North America,,2024-07-27,154658200
North America,,2024-07-28,154669620
North America,,2024-07-29,154681010
North America,,2024-07-30,154692420
North America,,2024-07-31,154703800
North America,,2024-08-01,154715220
North America,,2024-08-02,154726620
North America,,2024-08-03,154738020
North America,,2024-08-04,154749420
North America,,2024-08-05,154760830
North America,,2024-08-06,154772220
North America,,2024-08-07,154783630
North America,,2024-08-08,154795020
North America,,2024-08-09,154806430
North America,,2024-08-10,154817840
North America,,2024-08-11,154829230
North America,,2024-08-12,154840640
North Macedonia,MKD,2021-02-16,1858843.6
North Macedonia,MKD,2021-03-16,1851939.4
North Macedonia,MKD,2021-03-31,1848645
North Macedonia,MKD,2021-04-02,1847867.4
North Macedonia,MKD,2021-04-03,1847205.1
North Macedonia,MKD,2021-04-05,1844041.5
North Macedonia,MKD,2021-04-07,1840559.9
North Macedonia,MKD,2021-04-08,1837660.6
North Macedonia,MKD,2021-04-09,1834531.4
North Macedonia,MKD,2021-04-10,1831787
North Macedonia,MKD,2021-04-12,1829678.5
North Macedonia,MKD,2021-04-13,1826372.1
North Macedonia,MKD,2021-04-14,1824117.9
North Macedonia,MKD,2021-04-16,1816837.2
North Macedonia,MKD,2021-04-18,1816377.8
North Macedonia,MKD,2021-04-19,1813870.4
North Macedonia,MKD,2021-04-21,1812144.9
North Macedonia,MKD,2021-04-22,1810145.5
North Macedonia,MKD,2021-04-24,1805200.9
North Macedonia,MKD,2021-04-25,1803094.6
North Macedonia,MKD,2021-04-26,1801697.4
North Macedonia,MKD,2021-04-27,1798907
North Macedonia,MKD,2021-04-30,1793058.1
North Macedonia,MKD,2021-05-04,1788346
North Macedonia,MKD,2021-05-05,1780298.8
North Macedonia,MKD,2021-05-08,1757198.9
North Macedonia,MKD,2021-05-09,1746167.5
North Macedonia,MKD,2021-05-10,1732907.2
North Macedonia,MKD,2021-05-11,1718457
North Macedonia,MKD,2021-05-12,1704273.6
North Macedonia,MKD,2021-05-15,1676892.8
North Macedonia,MKD,2021-05-19,1667426.6
North Macedonia,MKD,2021-05-20,1657396.2
North Macedonia,MKD,2021-05-21,1647445
North Macedonia,MKD,2021-05-22,1636947.8
North Macedonia,MKD,2021-05-23,1632572.4
North Macedonia,MKD,2021-05-27,1629095.2
North Macedonia,MKD,2021-05-28,1622043
North Macedonia,MKD,2021-05-29,1619155.6
North Macedonia,MKD,2021-05-31,1618377.1
North Macedonia,MKD,2021-06-01,1615949.8
North Macedonia,MKD,2021-06-02,1613487.5
North Macedonia,MKD,2021-06-03,1611345.2
North Macedonia,MKD,2021-06-04,1608823.9
North Macedonia,MKD,2021-06-05,1607185.6
North Macedonia,MKD,2021-06-06,1603354.4
North Macedonia,MKD,2021-06-08,1601613.8
North Macedonia,MKD,2021-06-09,1599832.5
North Macedonia,MKD,2021-06-10,1598158.1
North Macedonia,MKD,2021-06-11,1596446.9
North Macedonia,MKD,2021-06-14,1592688
North Macedonia,MKD,2021-06-15,1588942.8
North Macedonia,MKD,2021-06-16,1586804.4
North Macedonia,MKD,2021-06-17,1577201.1
North Macedonia,MKD,2021-06-21,1573479.9
North Macedonia,MKD,2021-06-22,1569777.6
North Macedonia,MKD,2021-06-23,1565250.4
North Macedonia,MKD,2021-06-24,1562205
North Macedonia,MKD,2021-06-26,1555615.5
North Macedonia,MKD,2021-06-29,1540839.6
North Macedonia,MKD,2021-06-30,1529351.2
North Macedonia,MKD,2021-07-01,1516723
North Macedonia,MKD,2021-07-02,1504243.2
North Macedonia,MKD,2021-07-03,1492363.4
North Macedonia,MKD,2021-07-05,1470365.9
North Macedonia,MKD,2021-07-06,1460334
North Macedonia,MKD,2021-07-07,1450695.2
North Macedonia,MKD,2021-07-08,1441947.5
North Macedonia,MKD,2021-07-09,1433729.8
North Macedonia,MKD,2021-07-12,1422700.4
North Macedonia,MKD,2021-07-13,1416301.5
North Macedonia,MKD,2021-07-14,1410422.8
North Macedonia,MKD,2021-07-15,1404684
North Macedonia,MKD,2021-07-16,1396889.1
North Macedonia,MKD,2021-07-21,1395356.2
North Macedonia,MKD,2021-07-22,1369215.4
North Macedonia,MKD,2021-07-23,1362478.6
North Macedonia,MKD,2021-07-26,1354397.2
North Macedonia,MKD,2021-07-27,1349339.5
North Macedonia,MKD,2021-07-29,1344241.9
North Macedonia,MKD,2021-07-30,1340048.1
North Macedonia,MKD,2021-07-31,1336194.4
North Macedonia,MKD,2021-08-03,1331020
North Macedonia,MKD,2021-08-04,1326679.1
North Macedonia,MKD,2021-08-05,1321949.4
North Macedonia,MKD,2021-08-06,1316650.6
North Macedonia,MKD,2021-08-09,1306350.2
North Macedonia,MKD,2021-08-10,1297654.5
North Macedonia,MKD,2021-08-11,1287975.6
North Macedonia,MKD,2021-08-12,1278465.9
North Macedonia,MKD,2021-08-14,1263414.2
North Macedonia,MKD,2021-08-16,1250022.8
North Macedonia,MKD,2021-08-17,1237317.9
North Macedonia,MKD,2021-08-18,1224860.1
North Macedonia,MKD,2021-08-19,1211221.4
North Macedonia,MKD,2021-08-20,1197279.5
North Macedonia,MKD,2021-08-23,1175020.1
North Macedonia,MKD,2021-08-25,1163695.6
North Macedonia,MKD,2021-08-26,1153914.9
North Macedonia,MKD,2021-08-27,1145833
North Macedonia,MKD,2021-08-28,1137042.2
North Macedonia,MKD,2021-08-31,1126712.9
North Macedonia,MKD,2021-09-01,1120633.1
North Macedonia,MKD,2021-09-02,1116005.2
North Macedonia,MKD,2021-09-08,1112042.5
North Macedonia,MKD,2021-09-10,1094722
North Macedonia,MKD,2021-09-11,1090341.2
North Macedonia,MKD,2021-09-13,1087324.6
North Macedonia,MKD,2021-09-15,1084879
North Macedonia,MKD,2021-09-17,1081132.5
North Macedonia,MKD,2021-09-21,1074243.2
North Macedonia,MKD,2021-09-22,1071976.5
North Macedonia,MKD,2021-09-23,1070197.8
North Macedonia,MKD,2021-09-25,1066920.1
North Macedonia,MKD,2021-09-28,1064144.8
North Macedonia,MKD,2021-09-29,1062735
North Macedonia,MKD,2021-09-30,1061419.2
North Macedonia,MKD,2021-10-01,1060310.4
North Macedonia,MKD,2021-10-05,1057108.2
North Macedonia,MKD,2021-10-06,1056045.5
North Macedonia,MKD,2021-10-08,1054172.9
North Macedonia,MKD,2021-10-10,1052914.2
North Macedonia,MKD,2021-10-14,1050767.1
North Macedonia,MKD,2021-10-15,1049963.4
North Macedonia,MKD,2021-10-18,1048850
North Macedonia,MKD,2021-10-19,1048070.2
North Macedonia,MKD,2021-10-20,1047699.44
North Macedonia,MKD,2021-10-21,1047415.6
North Macedonia,MKD,2021-10-22,1047024.8
North Macedonia,MKD,2021-10-26,1045635.7
North Macedonia,MKD,2021-10-28,1044156.1
North Macedonia,MKD,2021-10-29,1043383.3
North Macedonia,MKD,2021-11-01,1042436.94
North Macedonia,MKD,2021-11-03,1040604.4
North Macedonia,MKD,2021-11-04,1039827.56
North Macedonia,MKD,2021-11-08,1037943.44
North Macedonia,MKD,2021-11-15,1031504.9
North Macedonia,MKD,2021-11-17,1028279.3
North Macedonia,MKD,2021-11-26,1017930.25
North Macedonia,MKD,2021-12-12,1009407.6
North Macedonia,MKD,2021-12-19,1005604.06
North Macedonia,MKD,2021-12-26,1002935.56
North Macedonia,MKD,2022-01-16,998164
North Macedonia,MKD,2022-06-05,991972.5
North Macedonia,MKD,2022-06-19,986693.44
North Macedonia,MKD,2022-06-26,986457.94
North Macedonia,MKD,2022-07-03,986235.75
North Macedonia,MKD,2022-07-24,985643.44
North Macedonia,MKD,2022-07-31,985442.6
North Macedonia,MKD,2022-08-21,984870.25
North Macedonia,MKD,2022-09-04,984477.7
North Macedonia,MKD,2022-09-11,984292.94
North Macedonia,MKD,2022-09-25,983932.3
